Y,M,D,HH,MM,BOROUGH_x,LATITUDE,LONGITUDE,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL
2019,10,20,3,15,BROOKLYN,40.69365,-73.98333,FLATBUSH AVENUE EXTENSION,MYRTLE AVENUE,,0,0,10.6,0.0,0.0,0.0,7.1,210.0,BROOKLYN,170.5
2019,10,20,22,0,,40.701508,-73.88608,MYRTLE AVENUE,67 STREET,,0,0,12.7,1.5,1.5,100.0,10.0,49.0,BROOKLYN,76.0
2019,10,20,22,15,BROOKLYN,40.598312,-73.96119,CONEY ISLAND AVENUE,AVENUE U,,0,0,12.7,1.5,1.5,100.0,10.0,49.0,BROOKLYN,54.6
2019,10,20,22,0,,40.66012,-73.95058,NOSTRAND AVENUE,,,1,0,12.7,1.5,1.5,100.0,10.0,49.0,BROOKLYN,141.0
2019,10,20,22,30,BROOKLYN,40.635815,-73.95343,BEDFORD AVENUE,FARRAGUT ROAD,,0,0,12.7,1.5,1.5,100.0,10.0,49.0,BROOKLYN,30.0
2019,10,20,10,0,QUEENS,40.667522,-73.78063,ROCKAWAY BOULEVARD,NORTH CONDUIT AVENUE,,1,0,7.9,0.0,0.0,0.0,4.2,31.0,QUEENS,249.5
2019,10,20,13,0,,40.84097,-73.89918,3 AVENUE,,,0,0,9.7,0.0,0.0,0.0,7.0,78.0,BROOKLYN,173.33333333333334
2019,10,20,13,0,,40.84097,-73.89918,3 AVENUE,,,0,0,9.7,0.0,0.0,0.0,7.0,78.0,MANHATTAN,206.5
2019,10,20,12,30,BROOKLYN,40.609253,-73.92338,AVENUE U,HENDRICKSON STREET,,0,0,8.8,0.0,0.0,0.0,5.8,60.0,BROOKLYN,61.0
2019,10,20,12,15,BROOKLYN,40.622955,-73.93723,FLATBUSH AVENUE,AVENUE L,,0,0,8.8,0.0,0.0,0.0,5.8,60.0,BROOKLYN,266.0
2019,10,20,12,30,,40.67643,-73.89127,ATLANTIC AVENUE,,,0,0,8.8,0.0,0.0,0.0,5.8,60.0,BROOKLYN,179.2
2019,10,20,0,15,,40.706345,-73.95826,BROOKLYN QUEENS EXPRESSWAY,,,4,0,12.4,0.0,0.0,0.0,6.2,190.0,BROOKLYN,821.0
2019,10,20,0,15,,40.71976,-73.94476,BROOKLYN QUEENS EXPRESSWAY,,,0,0,12.4,0.0,0.0,0.0,6.2,190.0,BROOKLYN,821.0
2019,10,20,0,0,MANHATTAN,40.750774,-73.97655,LEXINGTON AVENUE,EAST 41 STREET,,0,0,12.4,0.0,0.0,0.0,6.2,190.0,MANHATTAN,206.0
2019,10,20,0,15,,40.729473,-73.89563,69 STREET,,,2,0,12.4,0.0,0.0,0.0,6.2,190.0,QUEENS,72.0
2019,10,20,4,30,,40.71976,-73.94476,BROOKLYN QUEENS EXPRESSWAY,,,1,0,10.2,0.0,0.0,0.0,7.9,210.0,BROOKLYN,464.5
2019,10,20,21,15,MANHATTAN,40.744644,-74.00639,10 AVENUE,WEST 18 STREET,,0,0,13.0,2.0,2.0,6.0,12.8,74.0,BROOKLYN,12.5
2019,10,20,21,0,,40.691536,-73.99912,BROOKLYN QUEENS EXPRESSWAY,,,1,0,13.0,2.0,2.0,6.0,12.8,74.0,BROOKLYN,787.5
2019,10,20,14,15,,40.717262,-74.00907,HUDSON STREET,,,1,0,11.1,0.0,0.0,2.0,6.8,90.0,MANHATTAN,50.0
2019,10,20,14,15,MANHATTAN,40.851322,-73.94029,WEST 181 STREET,CABRINI BOULEVARD,,1,0,11.1,0.0,0.0,2.0,6.8,90.0,MANHATTAN,117.0
2019,10,20,14,15,MANHATTAN,40.73603,-73.99781,WEST 12 STREET,AVENUE OF THE AMERICAS,,0,0,11.1,0.0,0.0,2.0,6.8,90.0,MANHATTAN,51.25
2019,10,20,14,45,,40.678955,-73.86516,LIBERTY AVENUE,ELDERTS LANE,,0,0,11.1,0.0,0.0,2.0,6.8,90.0,QUEENS,52.0
2019,10,20,23,15,BROOKLYN,40.637615,-73.98584,14 AVENUE,42 STREET,,0,0,12.5,1.3,1.3,100.0,12.1,60.0,BROOKLYN,10.5
2019,10,20,23,45,,40.765427,-73.7246,LITTLE NECK PARKWAY,NASSAU BOULEVARD,,1,0,12.5,1.3,1.3,100.0,12.1,60.0,QUEENS,8.5
2019,10,20,1,45,,40.739143,-73.90109,BROOKLYN QUEENS EXPRESSWAY,,,1,0,12.0,0.0,0.0,0.0,6.2,201.0,BROOKLYN,608.5
2019,10,20,1,45,MANHATTAN,40.764053,-73.96476,3 AVENUE,EAST 63 STREET,,0,0,12.0,0.0,0.0,0.0,6.2,201.0,BROOKLYN,47.16666666666666
2019,10,20,1,45,MANHATTAN,40.764053,-73.96476,3 AVENUE,EAST 63 STREET,,0,0,12.0,0.0,0.0,0.0,6.2,201.0,MANHATTAN,147.25
2019,10,20,5,45,,40.629543,-73.96608,CONEY ISLAND AVENUE,,,0,0,10.1,0.0,0.0,0.0,6.5,214.0,BROOKLYN,26.6
2019,10,20,5,30,MANHATTAN,40.808292,-73.94883,7 AVENUE,WEST 124 STREET,,0,0,10.1,0.0,0.0,0.0,6.5,214.0,MANHATTAN,155.66666666666666
2019,10,20,5,15,,40.852894,-73.93273,WADSWORTH AVENUE,,,1,0,10.1,0.0,0.0,0.0,6.5,214.0,MANHATTAN,19.5
2019,10,20,15,30,BROOKLYN,40.689144,-73.99071,ATLANTIC AVENUE,BOERUM PLACE,,1,0,12.6,0.0,0.0,11.0,7.0,111.0,BROOKLYN,231.2
2019,10,20,15,15,MANHATTAN,40.73883,-73.983154,EAST 23 STREET,3 AVENUE,,0,0,12.6,0.0,0.0,11.0,7.0,111.0,MANHATTAN,121.0
2019,10,20,15,0,,40.612286,-74.01098,86 STREET,,,0,0,12.6,0.0,0.0,11.0,7.0,111.0,BROOKLYN,97.0
2019,10,20,15,30,,40.78744,-73.94478,2 AVENUE,,,0,0,12.6,0.0,0.0,11.0,7.0,111.0,MANHATTAN,363.1428571428572
2019,10,20,7,30,MANHATTAN,40.787693,-73.98115,RIVERSIDE DRIVE,WEST 83 STREET,,0,0,9.8,0.0,0.0,0.0,7.9,219.0,MANHATTAN,16.5
2019,10,20,9,30,,40.624763,-74.0191,BROOKLYN QUEENS EXPRESSWAY,,,2,0,8.0,0.0,0.0,0.0,1.5,45.0,BROOKLYN,860.5
2019,10,20,9,15,BROOKLYN,40.605595,-73.98404,KINGS HIGHWAY,WEST 11 STREET,,0,0,8.0,0.0,0.0,0.0,1.5,45.0,BROOKLYN,56.0
2019,10,21,10,15,,40.750763,-73.97446,3 AVENUE,,,0,0,10.4,0.0,0.0,4.0,13.0,5.0,MANHATTAN,248.5
2019,10,21,10,45,MANHATTAN,40.761234,-73.96389,2 AVENUE,EAST 60 STREET,,0,0,10.4,0.0,0.0,4.0,13.0,5.0,MANHATTAN,306.42857142857144
2019,10,21,10,15,,40.78324,-73.97455,COLUMBUS AVENUE,,,0,0,10.4,0.0,0.0,4.0,13.0,5.0,MANHATTAN,223.0
2019,10,21,14,45,BRONX,40.839832,-73.92392,WEST 169 STREET,NELSON AVENUE,,0,0,13.1,0.0,0.0,2.0,14.0,18.0,BRONX,17.0
2019,10,21,14,45,,40.793606,-73.94952,MADISON AVENUE,,,0,0,13.1,0.0,0.0,2.0,14.0,18.0,MANHATTAN,224.0
2019,10,21,14,0,,40.76399,-73.958786,1 AVENUE,,,1,0,13.1,0.0,0.0,2.0,14.0,18.0,MANHATTAN,369.3333333333333
2019,10,21,14,30,,40.660934,-73.983246,8 AVENUE,,,0,0,13.1,0.0,0.0,2.0,14.0,18.0,MANHATTAN,200.5
2019,10,21,7,0,BROOKLYN,40.696983,-73.935234,BROADWAY,MYRTLE AVENUE,,0,0,11.9,0.0,0.0,3.0,15.5,13.0,MANHATTAN,104.42857142857144
2019,10,21,17,0,BROOKLYN,40.653873,-74.008156,3 AVENUE,39 STREET,,0,0,16.7,0.0,0.0,1.0,12.4,26.0,MANHATTAN,251.0
2019,10,21,19,0,BROOKLYN,40.68405,-73.97746,FLATBUSH AVENUE,ATLANTIC AVENUE,,1,0,17.5,0.0,0.0,0.0,10.0,60.0,BROOKLYN,224.75
2019,10,21,19,0,BROOKLYN,40.638313,-74.00663,8 AVENUE,55 STREET,,2,0,17.5,0.0,0.0,0.0,10.0,60.0,MANHATTAN,192.0
2019,10,21,19,30,,40.750988,-73.99063,WEST 34 STREET,,,1,0,17.5,0.0,0.0,0.0,10.0,60.0,MANHATTAN,83.0
2019,10,21,8,30,BROOKLYN,40.63962,-73.95477,FLATBUSH AVENUE,NEWKIRK AVENUE,,1,0,11.3,0.0,0.0,1.0,15.1,12.0,BROOKLYN,230.5
2019,10,21,8,0,MANHATTAN,40.747234,-73.99337,7 AVENUE,WEST 28 STREET,,0,0,11.3,0.0,0.0,1.0,15.1,12.0,MANHATTAN,357.0
2019,10,21,8,30,BROOKLYN,40.690758,-73.99624,ATLANTIC AVENUE,HENRY STREET,,0,0,11.3,0.0,0.0,1.0,15.1,12.0,BROOKLYN,167.33333333333334
2019,10,21,8,15,BRONX,40.83927,-73.92257,WEST 169 STREET,SHAKESPEARE AVENUE,,0,0,11.3,0.0,0.0,1.0,15.1,12.0,BRONX,15.0
2019,10,21,8,30,MANHATTAN,40.73543,-73.982704,2 AVENUE,EAST 19 STREET,,0,0,11.3,0.0,0.0,1.0,15.1,12.0,MANHATTAN,338.7142857142857
2019,10,21,12,30,MANHATTAN,40.752316,-73.985954,AVENUE OF THE AMERICAS,WEST 38 STREET,,0,0,10.7,0.0,0.0,20.0,13.8,7.0,MANHATTAN,343.6666666666667
2019,10,21,12,0,MANHATTAN,40.77353,-73.98534,AMSTERDAM AVENUE,WEST 64 STREET,,0,0,10.7,0.0,0.0,20.0,13.8,7.0,MANHATTAN,153.71428571428572
2019,10,21,12,45,,40.743156,-73.97213,EAST 34 STREET,FDR DRIVE,,0,0,10.7,0.0,0.0,20.0,13.8,7.0,MANHATTAN,131.0
2019,10,21,12,15,,40.625683,-73.94012,FLATBUSH AVENUE,EAST 37 STREET,,0,0,10.7,0.0,0.0,20.0,13.8,7.0,BROOKLYN,202.0
2019,10,21,9,15,QUEENS,40.750782,-73.90107,BROADWAY,61 STREET,,0,0,10.9,0.0,0.0,0.0,14.6,10.0,MANHATTAN,124.42857142857144
2019,10,21,9,45,,40.782833,-73.95948,5 AVENUE,,,0,0,10.9,0.0,0.0,0.0,14.6,10.0,MANHATTAN,268.375
2019,10,21,9,45,MANHATTAN,40.767185,-73.96248,3 AVENUE,EAST 68 STREET,,0,0,10.9,0.0,0.0,0.0,14.6,10.0,MANHATTAN,284.5
2019,10,21,9,45,BROOKLYN,40.69119,-73.9978,ATLANTIC AVENUE,HICKS STREET,,0,0,10.9,0.0,0.0,0.0,14.6,10.0,BROOKLYN,172.0
2019,10,21,11,45,BROOKLYN,40.632885,-73.94771,FLATBUSH AVENUE,NOSTRAND AVENUE,,0,0,10.2,0.0,0.0,10.0,13.3,3.0,BROOKLYN,204.25
2019,10,21,11,0,,40.692055,-73.982544,FLATBUSH AVENUE EXTENSION,,,0,0,10.2,0.0,0.0,10.0,13.3,3.0,BROOKLYN,229.5
2019,10,21,6,15,BROOKLYN,40.69676,-73.984886,FLATBUSH AVENUE EXTENSION,CATHEDRAL PLACE,,1,0,11.8,0.0,0.0,0.0,15.5,18.0,BROOKLYN,370.0
2019,10,21,21,30,,40.877068,-73.906105,BROADWAY,WEST 230 STREET,,0,0,17.3,0.0,0.0,1.0,4.7,90.0,MANHATTAN,116.0
2019,10,21,13,45,,40.73736,-73.99685,WEST 14 STREET,,,0,0,11.7,0.0,0.0,9.0,13.4,14.0,MANHATTAN,49.0
2019,10,21,16,15,QUEENS,40.74238,-73.88189,BROADWAY,VIETOR AVENUE,,0,0,15.6,0.0,0.0,0.0,13.4,20.0,MANHATTAN,122.28571428571428
2019,10,21,22,45,MANHATTAN,40.76687,-73.959785,2 AVENUE,EAST 69 STREET,,0,0,16.3,0.0,0.0,0.0,6.2,144.0,MANHATTAN,320.7142857142857
2019,10,21,5,15,,40.673107,-73.99959,BROOKLYN QUEENS EXPRESSWAY,,,0,0,12.0,0.0,0.0,8.0,15.4,33.0,BROOKLYN,800.0
2019,10,22,18,15,,40.687565,-73.984406,STATE STREET,,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,BROOKLYN,33.4
2019,10,22,18,15,,40.687565,-73.984406,STATE STREET,,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,MANHATTAN,66.5
2019,10,22,18,30,MANHATTAN,40.761486,-73.96062,1 AVENUE,EAST 62 STREET,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,MANHATTAN,378.3333333333333
2019,10,22,18,30,BROOKLYN,40.655754,-73.92403,EAST 57 STREET,LENOX ROAD,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,MANHATTAN,124.5
2019,10,22,18,45,,40.69611,-73.96406,BROOKLYN QUEENS EXPRESSWAY,,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,BROOKLYN,549.0
2019,10,22,18,30,BROOKLYN,40.68969,-73.99237,ATLANTIC AVENUE,COURT STREET,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,BROOKLYN,190.66666666666663
2019,10,22,18,15,,40.81943,-73.95558,BROADWAY,,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,MANHATTAN,126.28571428571428
2019,10,22,18,45,,40.785294,-73.969345,CENTRAL PARK WEST,,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,MANHATTAN,197.0
2019,10,22,18,0,BRONX,40.824066,-73.908714,3 AVENUE,EAST 163 STREET,,0,0,15.2,0.0,0.0,100.0,19.1,112.0,MANHATTAN,267.5
2019,10,22,21,45,,40.65318,-74.00561,4 AVENUE,,,0,0,15.2,0.0,0.0,100.0,15.7,110.0,MANHATTAN,134.0
2019,10,22,21,15,,40.73545,-73.917046,BROOKLYN QUEENS EXPRESSWAY,,,0,0,15.2,0.0,0.0,100.0,15.7,110.0,BROOKLYN,877.0
2019,10,22,21,0,,40.680695,-74.002975,BROOKLYN QUEENS EXPRESSWAY,,,1,0,15.2,0.0,0.0,100.0,15.7,110.0,BROOKLYN,919.5
2019,10,22,21,0,MANHATTAN,40.73603,-73.99781,WEST 12 STREET,AVENUE OF THE AMERICAS,,0,0,15.2,0.0,0.0,100.0,15.7,110.0,MANHATTAN,47.0
2019,10,22,17,45,MANHATTAN,40.80641,-73.94227,5 AVENUE,EAST 125 STREET,,0,0,15.2,0.0,0.0,100.0,18.8,119.0,MANHATTAN,279.75
2019,10,22,17,15,,40.763023,-73.97815,AVENUE OF THE AMERICAS,,,0,0,15.2,0.0,0.0,100.0,18.8,119.0,MANHATTAN,342.3333333333333
2019,10,22,17,30,,40.68902,-73.92122,BROADWAY,,,1,0,15.2,0.0,0.0,100.0,18.8,119.0,MANHATTAN,120.28571428571428
2019,10,22,17,0,BRONX,40.831055,-73.905846,3 AVENUE,EAST 168 STREET,,0,0,15.2,0.0,0.0,100.0,18.8,119.0,MANHATTAN,235.5
2019,10,22,22,0,MANHATTAN,40.815327,-73.93576,5 AVENUE,EAST 139 STREET,,3,0,14.9,0.1,0.1,100.0,14.3,100.0,MANHATTAN,298.375
2019,10,22,22,45,,40.73329,-73.98719,3 AVENUE,,,1,0,14.9,0.1,0.1,100.0,14.3,100.0,MANHATTAN,241.0
2019,10,22,22,30,,40.789307,-73.943405,2 AVENUE,,,0,0,14.9,0.1,0.1,100.0,14.3,100.0,MANHATTAN,328.1428571428572
2019,10,22,22,45,,40.75362,-73.898445,BROOKLYN QUEENS EXPRESSWAY,,,0,0,14.9,0.1,0.1,100.0,14.3,100.0,BROOKLYN,719.0
2019,10,22,22,15,MANHATTAN,40.771023,-73.95365,1 AVENUE,EAST 77 STREET,,1,0,14.9,0.1,0.1,100.0,14.3,100.0,MANHATTAN,354.1666666666667
2019,10,22,10,15,BROOKLYN,40.69584,-73.98241,TILLARY STREET,PRINCE STREET,,0,0,12.7,0.0,0.0,35.0,7.5,55.0,BROOKLYN,252.0
2019,10,22,10,15,BROOKLYN,40.68332,-73.99,HOYT STREET,BUTLER STREET,,0,0,12.7,0.0,0.0,35.0,7.5,55.0,BROOKLYN,139.0
2019,10,22,10,15,MANHATTAN,40.790314,-73.94769,LEXINGTON AVENUE,EAST 103 STREET,,0,0,12.7,0.0,0.0,35.0,7.5,55.0,MANHATTAN,220.0
2019,10,22,10,30,,40.780754,-73.95258,3 AVENUE,,,0,0,12.7,0.0,0.0,35.0,7.5,55.0,MANHATTAN,217.5
2019,10,22,16,0,BROOKLYN,40.651054,-74.01112,3 AVENUE,44 STREET,,0,0,14.7,0.0,0.0,100.0,15.5,112.0,MANHATTAN,235.0
2019,10,22,16,45,,40.759308,-73.9653,EAST 57 STREET,,,0,0,14.7,0.0,0.0,100.0,15.5,112.0,MANHATTAN,141.0
2019,10,22,16,30,,40.739243,-73.99919,7 AVENUE,,,0,0,14.7,0.0,0.0,100.0,15.5,112.0,MANHATTAN,370.0
2019,10,22,16,45,,40.7616,-73.96865,LEXINGTON AVENUE,,,1,0,14.7,0.0,0.0,100.0,15.5,112.0,MANHATTAN,238.0
2019,10,22,23,30,,40.77202,-73.956024,2 AVENUE,,,0,0,15.2,0.0,0.0,100.0,12.2,104.0,MANHATTAN,264.2857142857143
2019,10,22,23,30,MANHATTAN,40.71415,-74.00341,LAFAYETTE STREET,DUANE STREET,,0,0,15.2,0.0,0.0,100.0,12.2,104.0,MANHATTAN,50.0
2019,10,22,23,0,MANHATTAN,40.7429,-73.99281,AVENUE OF THE AMERICAS,WEST 23 STREET,,0,0,15.2,0.0,0.0,100.0,12.2,104.0,MANHATTAN,366.8333333333333
2019,10,22,19,15,,40.642174,-74.02064,3 AVENUE,,,0,0,15.3,0.0,0.0,100.0,18.1,111.0,MANHATTAN,275.5
2019,10,22,19,30,MANHATTAN,40.847412,-73.93331,WEST 179 STREET,AUDUBON AVENUE,,1,0,15.3,0.0,0.0,100.0,18.1,111.0,MANHATTAN,187.0
2019,10,22,19,30,MANHATTAN,40.761486,-73.96062,1 AVENUE,EAST 62 STREET,,0,0,15.3,0.0,0.0,100.0,18.1,111.0,MANHATTAN,355.1666666666667
2019,10,22,19,30,MANHATTAN,40.774113,-73.98863,WEST END AVENUE,WEST 63 STREET,,0,0,15.3,0.0,0.0,100.0,18.1,111.0,MANHATTAN,148.0
2019,10,22,11,30,MANHATTAN,40.77606,-73.98351,AMSTERDAM AVENUE,WEST 68 STREET,,0,0,12.7,0.0,0.0,52.0,7.9,66.0,MANHATTAN,176.57142857142858
2019,10,22,11,45,BROOKLYN,40.637794,-74.0251,3 AVENUE,67 STREET,,0,0,12.7,0.0,0.0,52.0,7.9,66.0,MANHATTAN,279.0
2019,10,22,14,45,MANHATTAN,40.783245,-73.94473,1 AVENUE,EAST 96 STREET,,0,0,13.7,0.0,0.0,100.0,10.1,88.0,MANHATTAN,394.5
2019,10,22,7,30,MANHATTAN,40.839867,-73.94064,BROADWAY,WEST 166 STREET,,0,0,12.9,0.0,0.0,0.0,9.5,81.0,MANHATTAN,122.85714285714286
2019,10,22,7,0,,40.63651,-74.133,PARK AVENUE,NEW STREET,,1,0,12.9,0.0,0.0,0.0,9.5,81.0,MANHATTAN,189.5
2019,10,22,20,30,,40.74445,-73.97304,1 AVENUE,,,1,0,15.2,0.0,0.0,100.0,17.0,111.0,MANHATTAN,362.5
2019,10,22,20,45,MANHATTAN,40.726406,-73.98618,1 AVENUE,EAST 6 STREET,,1,0,15.2,0.0,0.0,100.0,17.0,111.0,MANHATTAN,345.1666666666667
2019,10,22,20,45,MANHATTAN,40.76525,-73.995094,WEST 49 STREET,11 AVENUE,,1,0,15.2,0.0,0.0,100.0,17.0,111.0,MANHATTAN,107.0
2019,10,22,12,45,MANHATTAN,40.832764,-73.94583,BROADWAY,WEST 155 STREET,,0,0,13.0,0.0,0.0,77.0,11.0,79.0,MANHATTAN,119.42857142857144
2019,10,22,12,45,QUEENS,40.753643,-73.90767,BROADWAY,53 PLACE,,1,0,13.0,0.0,0.0,77.0,11.0,79.0,MANHATTAN,119.42857142857144
2019,10,22,12,15,MANHATTAN,40.76416,-73.968895,PARK AVENUE,EAST 61 STREET,,0,0,13.0,0.0,0.0,77.0,11.0,79.0,MANHATTAN,233.5
2019,10,22,12,30,MANHATTAN,40.799435,-73.9553,7 AVENUE,WEST 110 STREET,,1,0,13.0,0.0,0.0,77.0,11.0,79.0,MANHATTAN,372.0
2019,10,22,0,0,BROOKLYN,40.68134,-73.96549,ATLANTIC AVENUE,WAVERLY AVENUE,,1,0,14.3,0.0,0.0,0.0,7.9,141.0,BROOKLYN,83.66666666666667
2019,10,22,6,45,MANHATTAN,40.75484,-73.98412,WEST 42 STREET,AVENUE OF THE AMERICAS,,0,0,13.0,0.0,0.0,0.0,9.7,86.0,MANHATTAN,100.0
2019,10,22,8,30,,40.811264,-73.95782,AMSTERDAM AVENUE,,,0,0,13.0,0.0,0.0,3.0,7.8,68.0,MANHATTAN,178.42857142857142
2019,10,22,8,30,MANHATTAN,40.776604,-73.94663,YORK AVENUE,EAST 87 STREET,,0,0,13.0,0.0,0.0,3.0,7.8,68.0,MANHATTAN,154.0
2019,10,22,15,0,BROOKLYN,40.665092,-73.87063,FOUNTAIN AVENUE,STANLEY AVENUE,,0,0,14.4,0.0,0.0,100.0,11.9,93.0,BROOKLYN,59.5
2019,10,22,15,45,,40.74833,-73.896095,BROOKLYN QUEENS EXPRESSWAY,,,0,0,14.4,0.0,0.0,100.0,11.9,93.0,BROOKLYN,672.0
2019,10,22,15,45,BROOKLYN,40.687943,-73.98141,LIVINGSTON STREET,NEVINS STREET,,0,0,14.4,0.0,0.0,100.0,11.9,93.0,BROOKLYN,121.25
2019,10,22,9,0,,40.76155,-73.96659,3 AVENUE,,,0,0,12.9,0.0,0.0,24.0,5.6,45.0,MANHATTAN,276.0
2019,10,22,9,45,,40.78791,-73.95579,5 AVENUE,,,0,0,12.9,0.0,0.0,24.0,5.6,45.0,MANHATTAN,269.125
2019,10,22,9,15,,40.696198,-73.98869,TILLARY STREET,,,0,0,12.9,0.0,0.0,24.0,5.6,45.0,BROOKLYN,279.0
2019,10,22,3,0,,40.684002,-73.86343,ATLANTIC AVENUE,,,0,0,13.5,0.0,0.0,1.0,6.6,158.0,BROOKLYN,22.0
2019,10,23,14,15,MANHATTAN,40.77537,-73.98772,WEST END AVENUE,WEST 65 STREET,,0,0,15.3,0.0,0.0,0.0,13.4,284.0,MANHATTAN,122.5
2019,10,23,14,0,BROOKLYN,40.645348,-74.01375,4 AVENUE,52 STREET,,0,0,15.3,0.0,0.0,0.0,13.4,284.0,MANHATTAN,179.0
2019,10,23,14,30,MANHATTAN,40.76432,-73.9772,AVENUE OF THE AMERICAS,WEST 57 STREET,,0,0,15.3,0.0,0.0,0.0,13.4,284.0,MANHATTAN,350.1666666666667
2019,10,23,14,15,BROOKLYN,40.681175,-73.87363,ATLANTIC AVENUE,EUCLID AVENUE,,1,0,15.3,0.0,0.0,0.0,13.4,284.0,BROOKLYN,186.66666666666663
2019,10,23,14,45,,40.728855,-73.92782,BROOKLYN QUEENS EXPRESSWAY,,,0,0,15.3,0.0,0.0,0.0,13.4,284.0,BROOKLYN,1024.5
2019,10,23,18,15,BROOKLYN,40.60731,-73.9197,FLATBUSH AVENUE,HENDRICKSON PLACE,,0,0,18.2,0.0,0.0,3.0,19.5,282.0,BROOKLYN,209.0
2019,10,23,18,30,BROOKLYN,40.65431,-74.004425,4 AVENUE,36 STREET,,0,0,18.2,0.0,0.0,3.0,19.5,282.0,MANHATTAN,145.0
2019,10,23,18,15,,40.881687,-73.90283,BROADWAY,,,1,0,18.2,0.0,0.0,3.0,19.5,282.0,MANHATTAN,116.28571428571428
2019,10,23,18,30,MANHATTAN,40.784943,-73.946594,2 AVENUE,EAST 97 STREET,,1,0,18.2,0.0,0.0,3.0,19.5,282.0,MANHATTAN,301.85714285714283
2019,10,23,18,45,MANHATTAN,40.768803,-73.952324,YORK AVENUE,EAST 75 STREET,,0,0,18.2,0.0,0.0,3.0,19.5,282.0,MANHATTAN,177.0
2019,10,23,15,15,MANHATTAN,40.759308,-73.9653,2 AVENUE,EAST 57 STREET,,0,0,16.8,0.0,0.0,2.0,14.7,287.0,MANHATTAN,345.42857142857144
2019,10,23,15,15,BROOKLYN,40.67974,-73.87839,ATLANTIC AVENUE,MILFORD STREET,,1,0,16.8,0.0,0.0,2.0,14.7,287.0,BROOKLYN,196.66666666666663
2019,10,23,15,30,MANHATTAN,40.714676,-74.0059,BROADWAY,READE STREET,,0,0,16.8,0.0,0.0,2.0,14.7,287.0,MANHATTAN,129.57142857142858
2019,10,23,15,15,,40.684887,-74.00111,BROOKLYN QUEENS EXPRESSWAY,,,0,0,16.8,0.0,0.0,2.0,14.7,287.0,BROOKLYN,902.5
2019,10,23,15,15,,40.865547,-73.92728,BROADWAY,,,0,0,16.8,0.0,0.0,2.0,14.7,287.0,MANHATTAN,113.71428571428572
2019,10,23,15,45,MANHATTAN,40.777542,-73.957016,LEXINGTON AVENUE,EAST 83 STREET,,1,0,16.8,0.0,0.0,2.0,14.7,287.0,MANHATTAN,255.0
2019,10,23,20,45,,40.73715,-73.930824,GREENPOINT AVENUE,BORDEN AVENUE,,0,0,18.4,0.0,0.0,0.0,16.6,272.0,BROOKLYN,130.0
2019,10,23,12,30,MANHATTAN,40.750294,-73.99485,8 AVENUE,WEST 31 STREET,,0,0,12.9,0.0,0.0,0.0,13.2,296.0,MANHATTAN,145.0
2019,10,23,12,15,MANHATTAN,40.75991,-73.95882,YORK AVENUE,EAST 61 STREET,,0,0,12.9,0.0,0.0,0.0,13.2,296.0,MANHATTAN,178.0
2019,10,23,21,15,,40.77176,-73.98304,COLUMBUS AVENUE,,,0,0,17.8,0.0,0.0,0.0,14.5,264.0,MANHATTAN,246.0
2019,10,23,21,45,MANHATTAN,40.757233,-73.9898,8 AVENUE,WEST 42 STREET,,0,0,17.8,0.0,0.0,0.0,14.5,264.0,MANHATTAN,220.0
2019,10,23,21,30,,40.72225,-74.00592,AVENUE OF THE AMERICAS,,,0,0,17.8,0.0,0.0,0.0,14.5,264.0,MANHATTAN,399.3333333333333
2019,10,23,17,30,MANHATTAN,40.766167,-73.954254,YORK AVENUE,EAST 71 STREET,,0,0,17.9,0.0,0.0,8.0,19.7,285.0,MANHATTAN,178.0
2019,10,23,17,0,MANHATTAN,40.762913,-73.96981,PARK AVENUE,EAST 59 STREET,,0,0,17.9,0.0,0.0,8.0,19.7,285.0,MANHATTAN,287.5
2019,10,23,17,45,,40.84932,-73.93374,WEST 181 STREET,,,1,0,17.9,0.0,0.0,8.0,19.7,285.0,MANHATTAN,144.0
2019,10,23,17,30,MANHATTAN,40.760822,-73.99832,WEST 42 STREET,11 AVENUE,,0,0,17.9,0.0,0.0,8.0,19.7,285.0,MANHATTAN,60.0
2019,10,23,17,15,MANHATTAN,40.76817,-73.9528,YORK AVENUE,EAST 74 STREET,,0,0,17.9,0.0,0.0,8.0,19.7,285.0,MANHATTAN,183.5
2019,10,23,0,30,MANHATTAN,40.70315,-74.014435,STATE STREET,PEARL STREET,,0,0,15.4,0.0,0.0,100.0,14.8,104.0,BROOKLYN,8.4
2019,10,23,0,30,MANHATTAN,40.70315,-74.014435,STATE STREET,PEARL STREET,,0,0,15.4,0.0,0.0,100.0,14.8,104.0,MANHATTAN,67.5
